Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR65265,Nicholas Ray,84,Male,38911,9/10/2007,Joe Price,Asian,Safety Technician III,Peter Castillo,Low,Silver,Retail,"287,612.73","40,792.80",2,"3,400.62","1,092,748.53","497,932.04","173,193.75","349,634.89","20,724.32","119,395.72",2,2
PKR65658,Lillian Nelson,43,Female,6213,11/18/2014,Chris Armstrong,American,General Manager,Sean Vasquez,Mid,Silver,Institutional,"337,642.83","25,559.55",1,380.90,"869,897.43","257,445.07","222,215.75","46,827.90","46,891.02","660,501.86",0,3
PKR28776,Richard Henry,63,Male,13921,5/21/2013,Phillip Peters,Australian,Professor,Sean Vasquez,Mid,Jade,Retail,"136,612.50","7,610.00",1,"2,770.52","781,474.89","624,483.37","509,635.86","133,223.12","2,622.18","73,545.89",3,2
PKR66161,Doris Stewart,27,Female,42392,8/14/2010,Anthony Torres,Australian,Office Assistant II,Juan Ramirez,High,Jade,Commercial,"74,853.50","27,744.29",2,"2,065.56","41,043.83","226,872.99","112,290.67","112,199.01","36,351.45","220,870.88",1,2
PKR15278,Gerald Stone,79,Female,27177,6/23/2018,Roger Alexander,Asian,Human Resources Assistant I,Steve Sanchez,Mid,Jade,Institutional,"60,765.20","27,461.04",1,"4,526.79","662,455.37","904,884.79","331,055.41","210,404.11","59,849.61","1,808,460.91",3,2
PKR22373,Clarence Hart,52,Female,11311,3/11/2008,Douglas Tucker,African,Web Designer I,Eugene Cunningham,Mid,Jade,Retail,"256,845.42","74,548.40",1,"12,549.82","1,575,353.28","3,386,869.41","1,089,482.47","741,795.45","66,039.40","1,291,547.69",3,5
PKR60609,Anne Wright,69,Male,13037,12/24/2017,Chris Armstrong,Asian,Office Assistant IV,Kevin Kim,Mid,Jade,Institutional,"139,304.56","15,802.16",1,531.95,"234,198.36","184,050.28","112,981.36","63,014.44","31,654.17","1,097,467.13",3,2
PKR24232,Michelle Elliott,64,Male,12655,6/4/1995,Jason Duncan,Asian,Assistant Professor,Kevin Kim,Mid,Jade,Retail,"162,100.55","23,201.51",3,"2,074.35","201,708.59","204,249.01","300,592.88","50,869.56","1,915.50","245,486.36",3,1
PKR89674,Joan Castillo,24,Female,7551,2/14/1993,Dennis Ruiz,European,Help Desk Operator,Jeremy Porter,Mid,Jade,Retail,"25,072.56","12,405.91",1,"1,304.77","111,518.43","33,252.22","12,250.82","36,857.47","2,117.60","449,389.43",3,1
PKR62679,Lisa Garrett,63,Male,17215,3/29/2003,Anthony Simpson,Australian,Research Assistant I,Lawrence Sanchez,Low,Platinum,Retail,"351,000.81","48,637.60",1,"6,601.80","382,440.46","845,860.82","260,264.87","622,404.84","31,525.89","717,931.61",3,4
PKR45614,Justin Bailey,33,Male,34979,5/9/2009,Jason Duncan,Australian,Automation Specialist IV,Fred Bryant,High,Gold,Institutional,"206,314.58","28,171.08",1,"4,469.51","312,920.53","350,286.78","135,594.88","188,024.91","4,690.06","870,305.43",2,2
PKR35674,Alan Bennett,66,Female,12191,8/2/2016,Nicholas Simmons,American,Statistician III,Fred Bryant,Mid,Jade,Retail,"121,719.63","24,659.52",1,"4,550.14","217,964.03","271,006.11","66,057.74","72,324.75","3,055.62","296,392.19",3,1
PKR90385,Kelly Moore,85,Female,40548,4/12/2005,Bruce Butler,European,Staff Accountant II,Steve Sanchez,Mid,Jade,Retail,"191,665.02","19,524.84",3,"1,458.38","246,196.36","240,122.72","198,039.36","57,926.51","17,416.08","972,737.18",3,2
PKR64752,Eric Cunningham,47,Female,7727,8/25/1992,Bruce Butler,European,Account Representative I,Steve Sanchez,High,Silver,Retail,"97,563.08","9,176.76",1,"2,519.70","765,725.46","1,259,138.56","718,241.01","160,052.47","40,524.36","1,204,313.59",2,1
PKR48640,Joe Porter,79,Female,22625,9/5/1997,Anthony Berry,Asian,Biostatistician I,Jack Phillips,Mid,Platinum,Retail,"91,093.44","1,758.51",1,"1,008.16","332,428.17","32,106.07","26,834.92","17,078.51","4,242.83","352,941.69",2,1
PKR20725,Steven Ferguson,23,Female,9069,6/17/1997,Joe Hanson,European,Data Coordiator,Gregory Boyd,High,Gold,Institutional,"94,763.85","54,354.30",2,"5,371.77","722,990.92","1,233,460.62","842,074.08","196,049.08","54,034.84","1,761,769.84",3,3
PKR87256,Thomas Reid,82,Male,7825,4/17/2013,Douglas Tucker,Asian,Recruiting Manager,Eugene Cunningham,Mid,Gold,Retail,"260,184.04","18,881.84",3,"6,592.30","689,412.98","2,435,334.30","595,693.28","1,318,234.19","44,074.48","2,616,405.59",2,3
PKR65022,Randy Simpson,50,Male,26156,3/24/2014,Joshua Ryan,European,Office Assistant II,Eric Shaw,Mid,Jade,Retail,"93,421.36","14,248.52",2,579.24,"369,735.43","146,402.02","48,226.55","117,810.57","6,313.53","263,523.72",2,1
PKR97042,Raymond Greene,36,Male,554,3/26/1994,Chris Armstrong,European,Budget/Accounting Analyst I,Ernest Knight,Mid,Jade,Commercial,"161,007.26","12,394.36",1,"1,038.56","244,729.89","247,721.88","317,257.84","144,330.59","3,366.24","219,686.25",1,2
PKR99554,Russell Coleman,56,Female,29848,10/4/1994,Joshua Bennett,Asian,Safety Technician II,Steve Sanchez,High,Gold,Retail,"259,370.68","56,458.62",1,"10,316.57","812,424.33","2,438,133.21","487,626.64","1,422,244.37","44,822.57","706,271.00",2,3
PKR75060,Donald Fields,78,Male,5897,9/14/2012,Keith Griffin,European,Programmer III,Gregory Boyd,Low,Jade,Institutional,"242,230.66","49,757.55",2,325.24,"224,641.42","519,093.79","506,432.96","131,672.57","27,583.18","799,213.28",3,2
PKR62770,Billy Robertson,76,Female,35043,3/30/1994,Anthony Simpson,American,Help Desk Operator,Juan Ramirez,High,Jade,Institutional,"271,898.88","3,548.40",2,"2,907.35","466,668.82","814,077.78","415,125.76","115,318.70","77,605.24","2,260,098.54",0,2
PKR67268,Lillian Carroll,76,Female,18798,12/5/2016,Jonathan Hawkins,Asian,Community Outreach Specialist,Lawrence Sanchez,Mid,Jade,Private Bank,"212,867.66","33,481.50",2,"3,374.64","576,469.60","95,070.79","51,038.01","47,565.42","5,204.91","336,494.28",1,2
PKR57973,Stephen Washington,20,Female,24721,12/6/2017,Joshua Little,European,Statistician I,Fred Bryant,Low,Jade,Institutional,"165,420.58","12,589.42",2,"9,621.16","1,772,435.65","2,604,860.92","907,754.56","948,406.18","64,273.44","2,187,287.20",0,5
PKR89653,Matthew Nguyen,25,Female,13410,3/15/2004,Patrick Graham,European,Web Developer III,Jeremy Porter,High,Silver,Retail,"21,380.40","24,069.96",2,"1,846.22","575,073.58","308,369.87","235,251.24","96,707.33","9,708.65","343,847.83",0,1
PKR21489,Joshua Clark,48,Male,3579,7/3/2007,Chris Armstrong,African,Budget/Accounting Analyst IV,Juan Ramirez,Mid,Platinum,Retail,"237,510.45","24,532.20",1,"2,757.89","1,257,273.74","1,393,358.99","419,055.34","358,292.31","5,785.10","273,302.63",1,4
PKR30571,Earl Carter,49,Male,20702,5/23/1993,Bruce Butler,European,Biostatistician III,Jeremy Porter,Mid,Jade,Private Bank,"150,279.96","29,544.74",1,"4,577.01","732,127.18","611,167.11","244,466.85","282,495.02","21,425.82","1,071,248.33",0,2
PKR59366,Todd Mccoy,37,Male,3730,5/5/2019,Roger Alexander,Asian,Automation Specialist III,Carl Anderson,Low,Platinum,Retail,"341,681.11","7,059.15",3,"1,290.15","131,948.07","2,646,971.31","1,224,718.07","675,570.29","54,910.43","2,767,797.56",2,3
PKR83619,Michelle Garcia,44,Female,2953,10/7/1995,Paul Larson,Asian,Software Engineer III,Victor Gutierrez,High,Jade,Retail,"306,885.60","57,248.00",1,765.74,"438,755.20","177,800.71","248,250.05","96,817.52","32,810.82","488,406.87",2,3
PKR67029,Arthur Austin,73,Female,5863,8/13/1997,Joe Hanson,American,Community Outreach Specialist,Daniel Carroll,High,Jade,Retail,"304,782.62","7,490.16",1,"3,823.14","627,444.42","206,647.94","101,982.10","161,400.09","26,484.80","322,676.32",0,2
PKR95869,Fred Welch,20,Male,25211,10/25/1998,Ernest Rivera,American,Automation Specialist II,Nicholas Morrison,High,Jade,Retail,"71,815.31","6,737.21",2,"3,282.91","769,275.63","484,750.90","400,727.41","299,640.69","17,095.10","493,064.03",3,2
PKR66671,Adam Knight,73,Female,10331,8/2/2000,Jonathan Hawkins,Australian,Office Assistant III,Eric Shaw,High,Jade,Institutional,"295,262.98","16,664.32",1,"4,472.50","759,216.99","336,955.03","193,086.59","179,949.13","39,324.04","1,341,895.58",2,2
PKR86149,Martin Marshall,35,Male,20345,8/16/2011,Phillip Peters,American,Software Engineer I,Juan Ramirez,High,Jade,Commercial,"229,131.69","17,152.18",1,"3,523.03","457,350.84","3,466,323.35","849,808.30","1,566,778.15","119,004.85","284,163.08",0,5
PKR95415,Tina Alvarez,26,Female,26418,2/6/1996,Victor Martinez,Asian,Account Coordinator,Victor Rogers,High,Platinum,Retail,"44,050.06","16,904.71",1,"2,706.98","439,352.06","581,228.14","300,301.20","224,547.80","28,908.94","417,986.96",1,1
PKR99553,Justin Bryant,56,Female,16414,9/17/2008,Frank Brown,European,Biostatistician IV,Carl Anderson,High,Jade,Commercial,"209,915.06","16,256.50",1,"2,649.60","353,071.58","2,248,046.72","1,162,255.45","458,785.04","50,477.15","1,377,314.07",2,2
PKR73319,Dorothy Rice,17,Female,19074,5/13/2016,Bruce Butler,European,Geologist III,Juan Ramirez,High,Gold,Retail,"80,085.64","22,494.52",2,207.17,"189,393.85","347,282.58","356,797.17","121,311.04","1,011.79","355,533.71",3,1
PKR34968,Robert Thomas,59,Male,14542,9/24/1998,Ernest Rivera,Asian,Product Engineer,Victor Dean,High,Jade,Retail,"138,504.19","4,599.00",1,"4,919.24","171,726.99","380,570.30","160,804.35","258,895.00","44,954.18","499,117.57",0,3
PKR14715,James Lane,53,Female,36764,12/15/1992,Bobby Burton,American,Computer Systems Analyst IV,Kevin Kim,Mid,Jade,Retail,"109,316.44","26,015.90",1,625.50,"297,293.53","568,679.98","127,842.79","159,627.15","62,604.89","868,200.06",1,2
PKR16798,Johnny Nelson,35,Female,17405,10/8/2013,Joshua Bennett,European,Automation Specialist II,Victor Dean,Mid,Gold,Retail,"265,028.36","45,402.12",1,"1,547.03","478,689.94","1,108,827.79","559,903.14","285,111.46","75,594.89","718,720.48",2,3
PKR93663,Rose Sullivan,53,Female,17593,10/21/1993,Anthony Berry,Asian,Professor,Sean Vasquez,High,Gold,Retail,"299,641.49","9,720.62",2,362.98,"797,452.44","870,565.34","556,194.52","783,508.81","26,740.02","1,645,955.44",0,4
PKR67391,Kathleen Stewart,54,Female,25349,5/28/2013,Victor Martinez,Asian,GIS Technical Architect,Victor Gutierrez,Mid,Platinum,Retail,"157,834.48","22,631.63",1,350.96,"269,137.89","194,535.85","189,348.23","67,931.92","1,691.60","611,983.05",1,2
PKR96220,Craig Ruiz,55,Female,39466,6/12/2005,Paul Larson,Asian,GIS Technical Architect,Gregory Boyd,High,Silver,Retail,"56,129.11","15,281.45",2,"2,272.44","172,354.64","334,083.20","106,093.99","145,958.24","28,780.98","99,605.94",0,1
PKR44913,Stephanie Lopez,19,Male,1516,12/2/2004,Ernest Rivera,European,Editor,Nicholas Morrison,Mid,Silver,Retail,"146,613.19","41,363.52",1,"2,540.54","234,631.60","153,198.48","109,427.49","45,959.55","6,098.49","1,428,173.95",2,2
PKR87824,Jeremy Hunter,82,Female,12710,12/26/1995,Stephen Payne,Asian,Web Designer I,Kevin Kim,High,Jade,Retail,"159,264.12","21,781.76",1,"1,800.20","424,822.11","219,285.14","124,402.15","99,416.29","74,616.26","1,990,441.02",3,4
PKR46155,Annie West,44,Male,35011,10/16/2004,Shawn Cook,European,Account Representative I,Carl Anderson,Mid,Jade,Institutional,"207,384.19","53,205.75",1,"3,357.59","610,026.26","1,157,055.65","720,622.38","232,527.59","42,135.26","1,260,155.43",3,3
PKR35684,Irene Bell,83,Male,36285,1/2/2017,Ernest Rivera,European,Engineer IV,Jack Phillips,High,Jade,Private Bank,"205,225.24","10,022.88",1,"3,599.77","602,116.67","483,549.19","410,756.84","76,431.97","11,436.77","331,962.09",1,2
PKR96387,Betty Harris,30,Female,31231,7/24/1992,Bruce Porter,European,Biostatistician III,Eric Shaw,High,Silver,Retail,"119,065.27","25,859.35",1,"4,260.60","453,298.88","585,623.40","504,632.93","144,412.24","34,346.90","659,102.62",2,2
PKR83308,Arthur Hicks,60,Male,4004,4/7/2000,Frank Brown,European,Automation Specialist IV,Daniel Carroll,Low,Jade,Retail,"419,145.55","39,600.00",1,"3,865.31","2,210,291.07","2,847,399.63","1,063,269.48","820,159.22","54,966.68","2,369,179.03",2,4
PKR69120,Evelyn Peterson,25,Female,4131,3/4/2015,Frank Brown,European,Director of Sales,Daniel Carroll,High,Silver,Retail,"182,769.56","18,068.76",1,"3,497.65","967,509.43","277,509.67","158,249.32","70,386.54","5,442.71","300,184.83",3,2
PKR47860,Jack Sanchez,65,Male,7168,1/7/2005,Jesse Evans,Australian,Social Worker,Fred Bryant,High,Jade,Institutional,"235,533.89","47,571.93",3,"2,692.25","925,870.68","1,492,857.11","521,477.48","400,821.91","3,163.19","1,303,721.76",2,2
PKR13419,Denise Garza,45,Male,17622,4/4/2005,Dennis Ruiz,Asian,Assistant Manager,Steve Sanchez,Low,Gold,Institutional,"202,929.55","43,977.30",1,579.46,"710,672.35","124,384.23","83,468.36","40,097.55","60,366.12","778,678.71",2,4
PKR56121,Daniel Crawford,78,Male,11596,6/28/2011,Frank Brown,African,Research Assistant I,Eric Shaw,High,Gold,Retail,"213,666.88","29,340.50",1,"5,451.60","673,674.75","2,856,010.50","1,599,365.88","265,037.77","71,299.20","2,655,115.05",3,2
PKR38822,Roger Riley,75,Male,5169,5/31/2004,Patrick Graham,American,Sales Representative,Steve Sanchez,High,Jade,Institutional,"58,715.50","14,719.62",2,"6,588.95","1,061,278.69","888,439.61","506,739.63","108,981.93","64,661.85","917,115.05",3,2
PKR58923,Jeffrey Black,33,Male,30197,9/24/2002,Raymond Alexander,Australian,Geologist IV,Victor Dean,High,Jade,Retail,"71,704.22","37,631.52",3,"2,471.43","190,642.84","144,206.48","83,487.96","152,555.27","5,275.56","477,246.23",1,2
PKR66682,Mark Cox,79,Female,11059,4/22/2013,Carl Nguyen,American,Research Assistant IV,Sean Vasquez,High,Silver,Institutional,"66,091.96","17,906.91",1,"4,769.18","77,087.72","452,216.52","249,046.78","394,149.30","6,508.81","1,069,796.59",0,2
PKR96115,Keith Larson,42,Female,28034,12/16/2017,Phillip Peters,European,Assistant Professor,Kevin Kim,High,Jade,Retail,"37,278.93","13,131.90",2,"3,824.28","239,843.18","599,402.15","128,116.49","401,919.73","19,662.58","765,189.08",3,1
PKR40991,Terry Hayes,65,Male,19819,4/19/2009,Douglas Tucker,European,Analyst Programmer,Nicholas Ward,Low,Gold,Commercial,"92,216.16","40,090.40",1,"4,887.96","1,555,706.20","86,683.00","40,703.32","25,658.17","84,028.20","1,975,937.36",2,3
PKR57646,Russell Holmes,85,Male,22044,1/6/2004,Bruce Butler,Asian,Human Resources Manager,Juan Ramirez,High,Gold,Private Bank,"114,508.96","9,772.35",2,"3,269.17","418,626.60","671,422.50","353,615.85","83,659.24","15,418.20","1,164,363.90",2,1
PKR76683,Nancy Gilbert,80,Female,25702,10/18/1995,Dennis Ruiz,American,Web Designer IV,Steve Sanchez,High,Silver,Institutional,"86,172.32","2,564.96",1,"1,796.81","118,018.70","128,075.88","106,327.15","142,091.73","23,100.05","109,644.42",0,2
PKR69465,Richard Armstrong,65,Male,24393,12/22/2008,Victor Martinez,European,Budget/Accounting Analyst IV,Jeremy Porter,Low,Gold,Private Bank,"81,162.89","11,099.20",3,461.59,"415,774.53","162,136.22","54,045.41","130,994.88","17,879.68","423,140.44",1,1
PKR45293,Cheryl Duncan,77,Male,7458,12/22/2008,Bobby Burton,European,Staff Accountant III,Sean Vasquez,Mid,Jade,Institutional,"47,428.51","21,055.44",1,"2,420.80","192,982.01","83,150.49","56,397.73","12,407.50","18,277.36","279,713.67",3,1
PKR31182,Shawn Dean,30,Male,9712,8/21/2011,Bruce Porter,European,Financial Advisor,Joe Carroll,Mid,Platinum,Private Bank,"289,744.18","33,890.56",2,"6,774.14","659,253.50","1,961,308.54","1,010,828.25","328,594.62","31,477.06","1,390,700.48",0,2
PKR43704,Jonathan Moreno,43,Male,4938,6/20/2014,Stephen Payne,European,Teacher,Nicholas Morrison,Low,Silver,Institutional,"153,481.10","16,824.24",1,"5,475.64","458,409.10","195,432.81","74,659.72","111,594.33","60,153.18","872,486.37",0,2
PKR90107,Carolyn Peterson,42,Female,10587,3/3/1999,Bruce Porter,American,Geologist IV,Fred Bryant,High,Gold,Commercial,"184,517.05","11,338.82",2,"4,505.58","67,647.56","232,227.41","221,426.14","56,868.71","7,776.40","1,034,413.94",3,2
PKR65206,Gary Reynolds,85,Female,27795,12/7/2015,Phillip Peters,American,Geological Engineer,Jeremy Porter,Mid,Jade,Retail,"142,534.02","5,158.50",2,51.90,"847,748.91","599,816.80","164,281.03","206,879.49","51,537.89","400,565.59",3,1
PKR97608,Samuel Bailey,73,Male,22788,5/5/2010,Jason Duncan,European,Developer I,Fred Bryant,High,Jade,Retail,"133,713.43","17,667.93",1,789.68,"936,515.91","789,183.24","342,366.26","292,636.11","15,525.12","1,344,158.12",3,2
PKR99978,Russell Wagner,79,Male,14512,10/18/1993,Jeremy Vasquez,European,Operator,Jack Phillips,High,Jade,Commercial,"442,113.94","21,945.00",1,"13,749.82","2,538,730.13","1,528,432.20","478,908.76","675,057.55","47,344.20","1,886,286.75",2,5
PKR51034,Jonathan Harper,75,Male,19781,1/3/2005,Steve Diaz,European,Web Developer III,Victor Gutierrez,Mid,Silver,Private Bank,"210,223.41","29,360.74",2,"7,510.10","121,701.28","1,030,505.47","253,781.20","427,659.77","54,330.37","711,150.97",3,2
PKR77398,Russell Reyes,60,Male,27415,10/17/2009,Adam Hernandez,Australian,Dental Hygienist,Juan Ramirez,Mid,Silver,Private Bank,"223,156.50","25,586.19",1,"1,107.52","787,973.99","657,031.99","263,889.90","291,140.57","9,479.84","269,938.98",0,2
PKR48157,Sara Thompson,79,Male,39907,6/17/2001,Shawn Wallace,European,Software Engineer I,Carl Anderson,High,Gold,Retail,"346,125.01","6,635.21",3,"3,076.64","561,119.35","100,838.16","93,368.66","74,694.93","35,345.94","341,892.60",0,3
PKR46455,Jonathan Duncan,83,Female,12805,11/6/1999,Todd Roberts,Asian,Design Engineer,Steve Sanchez,Low,Gold,Retail,"96,650.09","7,967.12",1,187.15,"95,472.51","211,848.57","154,720.87","65,815.88","13,697.78","211,659.52",0,1
PKR52005,Scott Franklin,19,Female,16909,10/25/2000,Nicholas Simmons,Asian,Web Designer III,Fred Bryant,Low,Silver,Institutional,"309,043.00","38,055.50",1,7.64,"251,126.15","2,588,381.10","1,277,598.36","320,561.04","90,415.42","2,316,850.54",1,2
PKR50424,Jason Garcia,30,Male,27486,8/19/2014,Raymond Alexander,American,Tax Accountant,Eugene Cunningham,High,Gold,Retail,"204,852.96","25,979.20",1,"4,597.76","607,243.26","1,309,431.56","675,175.65","285,210.56","91,763.71","1,849,181.18",3,3
PKR48222,Walter Griffin,18,Female,32800,12/22/2016,Frank Brown,Australian,VP Marketing,Lawrence Sanchez,High,Jade,Commercial,"18,687.50","11,913.61",2,"1,934.47","99,325.79","24,813.98","18,265.85","13,120.39","6,652.25","234,551.51",0,1
PKR48333,Walter Parker,41,Male,22276,9/9/2006,Douglas Tucker,European,Account Representative II,Sean Vasquez,High,Jade,Institutional,"121,744.14","18,388.30",1,69.08,"673,353.00","531,829.43","209,735.55","436,849.19","6,280.59","782,398.27",2,2
PKR62022,Phillip Adams,76,Male,34882,4/12/2018,Benjamin Kim,Asian,Health Coach I,Daniel Carroll,High,Jade,Institutional,"105,503.30","23,746.94",1,"2,309.69","139,718.12","1,311,121.92","467,531.85","504,934.40","58,343.89","1,024,519.99",2,2
PKR82740,Eugene Jordan,17,Male,18725,2/6/2019,Shawn Wallace,European,Operator,Ernest Knight,Low,Silver,Institutional,"101,046.99","56,550.80",2,"4,228.42","961,441.02","1,667,275.46","622,292.95","612,547.61","50,695.85","1,073,375.39",3,3
PKR48400,Antonio Arnold,23,Male,21186,10/26/2003,Joshua Little,Asian,Safety Technician II,Nicholas Morrison,High,Silver,Retail,"201,990.14","30,222.41",1,"4,434.92","1,174,154.65","428,170.13","178,640.52","84,981.85","42,678.52","217,613.89",2,2
PKR40646,Elizabeth Greene,79,Male,8167,8/5/1997,Patrick Graham,American,Software Engineer I,Fred Bryant,Mid,Platinum,Retail,"165,248.58","8,481.88",1,294.80,"25,841.42","108,209.20","97,388.28","88,082.29","8,075.10","235,244.02",1,2
PKR40950,Tina Hunter,26,Female,18051,10/17/2006,Dennis Ruiz,European,Statistician III,Sean Vasquez,Low,Jade,Private Bank,"429,407.79","16,539.60",2,149.95,"656,065.34","741,521.09","370,760.54","182,908.54","67,940.93","341,071.10",0,4
PKR37853,Arthur Sanders,56,Female,40683,9/23/2012,Gregory Simmons,Australian,Paralegal,Victor Gutierrez,High,Silver,Retail,"140,967.36","52,781.60",1,"2,087.01","359,976.85","677,419.08","677,419.08","143,665.63","19,850.60","818,477.97",0,3
PKR91954,Adam Chapman,42,Female,8393,8/6/2015,Shawn Long,Asian,Web Designer II,Jeremy Porter,High,Gold,Private Bank,"115,916.64","19,367.20",2,"3,469.94","209,574.56","375,760.72","189,991.38","276,331.90","6,797.90","494,876.64",3,1
PKR30253,Brian Payne,45,Male,28262,6/4/2018,Joshua Ryan,European,Account Representative II,Carl Anderson,Mid,Silver,Retail,"114,733.13","7,229.12",1,"1,232.85","91,949.02","550,649.80","258,235.77","78,989.76","36,592.90","999,849.01",1,1
